DOWNSVILLE CENTRAL SCHOOL DISTRICT,2010-2012,12,0.29,14,0.33,26,0.62,MIDDLE/HIGH,14784 STATE HWY 30,DOWNSVILLE,NY,13755
CHARLOTTE VALLEY CENTRAL SCHOOL DISTRICT,2010-2012,20,0.20,24,0.25,44,0.45,DISTRICT TOTAL,15611 ST HWY 23,DAVENPORT,NY,13750
CHARLOTTE VALLEY CENTRAL SCHOOL DISTRICT,2010-2012,12,0.24,19,0.38,31,0.62,ELEMENTARY,15611 ST HWY 23,DAVENPORT,NY,13750
CHARLOTTE VALLEY CENTRAL SCHOOL DISTRICT,2010-2012,,,,,,,MIDDLE/HIGH,15611 ST HWY 23,DAVENPORT,NY,13750
DELHI CENTRAL SCHOOL DISTRICT,2010-2012,49,0.21,40,0.17,89,0.37,DISTRICT TOTAL,2 SHELDON DR,DELHI,NY,13753
DELHI CENTRAL SCHOOL DISTRICT,2010-2012,30,0.26,11,0.10,41,0.36,ELEMENTARY,2 SHELDON DR,DELHI,NY,13753
DELHI CENTRAL SCHOOL DISTRICT,2010-2012,19,0.16,29,0.25,48,0.41,MIDDLE/HIGH,2 SHELDON DR,DELHI,NY,13753
FRANKLIN CENTRAL SCHOOL DISTRICT,2010-2012,28,0.25,29,0.26,57,0.50,DISTRICT TOTAL,26 INSTITUTE ST,FRANKLIN,NY,13775
FRANKLIN CENTRAL SCHOOL DISTRICT,2010-2012,15,0.24,15,0.24,30,0.48,ELEMENTARY,26 INSTITUTE ST,FRANKLIN,NY,13775
FRANKLIN CENTRAL SCHOOL DISTRICT,2010-2012,13,0.26,14,0.28,27,0.53,MIDDLE/HIGH,26 INSTITUTE ST,FRANKLIN,NY,13775
HANCOCK CENTRAL SCHOOL DISTRICT,2010-2012,22,0.18,42,0.33,64,0.51,DISTRICT TOTAL,67 EDUCATION LN,HANCOCK,NY,13783
HANCOCK CENTRAL SCHOOL DISTRICT,2010-2012,5,0.11,19,0.43,24,0.55,ELEMENTARY,67 EDUCATION LN,HANCOCK,NY,13783
HANCOCK CENTRAL SCHOOL DISTRICT,2010-2012,13,0.19,23,0.33,36,0.51,MIDDLE/HIGH,67 EDUCATION LN,HANCOCK,NY,13783
MARGARETVILLE CENTRAL SCHOOL DISTRICT,2010-2012,5,0.15,6,0.18,11,0.33,DISTRICT TOTAL,415 MAIN ST,MARGARETVILLE,NY,12455
MARGARETVILLE CENTRAL SCHOOL DISTRICT,2010-2012,,,6,0.26,6,0.26,ELEMENTARY,415 MAIN ST,MARGARETVILLE,NY,12455
MARGARETVILLE CENTRAL SCHOOL DISTRICT,2010-2012,5,0.50,,,5,0.50,MIDDLE/HIGH,415 MAIN ST,MARGARETVILLE,NY,12455
ROXBURY CENTRAL SCHOOL DISTRICT,2010-2012,21,0.17,32,0.26,53,0.42,DISTRICT TOTAL,53729 NYS RT 30,ROXBURY,NY,12474
ROXBURY CENTRAL SCHOOL DISTRICT,2010-2012,10,0.13,17,0.22,27,0.35,ELEMENTARY,53729 NYS RT 30,ROXBURY,NY,12474
ROXBURY CENTRAL SCHOOL DISTRICT,2010-2012,5,0.14,15,0.43,20,0.57,MIDDLE/HIGH,53729 NYS RT 30,ROXBURY,NY,12474
SIDNEY CENTRAL SCHOOL DISTRICT,2010-2012,65,0.20,67,0.21,132,0.41,DISTRICT TOTAL,95 W MAIN ST,SIDNEY,NY,13838
SIDNEY CENTRAL SCHOOL DISTRICT,2010-2012,25,0.15,36,0.21,61,0.35,ELEMENTARY,95 W MAIN ST,SIDNEY,NY,13838
SIDNEY CENTRAL SCHOOL DISTRICT,2010-2012,40,0.27,31,0.21,71,0.48,MIDDLE/HIGH,95 W MAIN ST,SIDNEY,NY,13838
STAMFORD CENTRAL SCHOOL DISTRICT,2010-2012,25,0.17,28,0.19,53,0.37,DISTRICT TOTAL,1 RIVER ST,STAMFORD,NY,12167
STAMFORD CENTRAL SCHOOL DISTRICT,2010-2012,18,0.19,20,0.21,38,0.39,ELEMENTARY,1 RIVER ST,STAMFORD,NY,12167
STAMFORD CENTRAL SCHOOL DISTRICT,2010-2012,5,0.09,15,0.27,20,0.36,MIDDLE/HIGH,1 RIVER ST,STAMFORD,NY,12167
SOUTH KORTRIGHT CENTRAL SCHOOL DISTRICT,2010-2012,19,0.18,19,0.18,38,0.36,DISTRICT TOTAL,58200 STATE HWY 10,SOUTH KORTRIGHT,NY,13842
SOUTH KORTRIGHT CENTRAL SCHOOL DISTRICT,2010-2012,12,0.16,14,0.19,26,0.35,ELEMENTARY,58200 STATE HWY 10,SOUTH KORTRIGHT,NY,13842
SOUTH KORTRIGHT CENTRAL SCHOOL DISTRICT,2010-2012,,,,,,,MIDDLE/HIGH,58200 STATE HWY 10,SOUTH KORTRIGHT,NY,13842
WALTON CENTRAL SCHOOL DISTRICT,2010-2012,64,0.16,88,0.22,152,0.38,DISTRICT TOTAL,47-49 STOCKTON AVE,WALTON,NY,13856
WALTON CENTRAL SCHOOL DISTRICT,2010-2012,40,0.17,45,0.19,85,0.35,ELEMENTARY,47-49 STOCKTON AVE,WALTON,NY,13856
WALTON CENTRAL SCHOOL DISTRICT,2010-2012,24,0.15,43,0.27,67,0.42,MIDDLE/HIGH,47-49 STOCKTON AVE,WALTON,NY,13856
BEACON CITY SCHOOLS,2010-2012,133,0.13,182,0.18,315,0.32,DISTRICT TOTAL,10 EDUCATION DR,BEACON,NY,12508
BEACON CITY SCHOOLS,2010-2012,112,0.16,110,0.16,222,0.31,ELEMENTARY,10 EDUCATION DR,BEACON,NY,12508
BEACON CITY SCHOOLS,2010-2012,75,0.27,56,0.20,131,0.48,MIDDLE/HIGH,10 EDUCATION DR,BEACON,NY,12508
DOVER UNION FREE SCHOOL DISTRICT,2010-2012,70,0.18,86,0.22,156,0.40,DISTRICT TOTAL,2368 RT 22,DOVER PLAINS,NY,12522
DOVER UNION FREE SCHOOL DISTRICT,2010-2012,36,0.21,31,0.18,67,0.40,ELEMENTARY,2368 RT 22,DOVER PLAINS,NY,12522
DOVER UNION FREE SCHOOL DISTRICT,2010-2012,34,0.15,55,0.24,89,0.39,MIDDLE/HIGH,2368 RT 22,DOVER PLAINS,NY,12522
HYDE PARK CENTRAL SCHOOL DISTRICT,2010-2012,211,0.20,241,0.23,452,0.44,DISTRICT TOTAL,11 BOICE RD,HYDE PARK,NY,12538
HYDE PARK CENTRAL SCHOOL DISTRICT,2010-2012,103,0.19,119,0.22,222,0.41,ELEMENTARY,11 BOICE RD,HYDE PARK,NY,12538
HYDE PARK CENTRAL SCHOOL DISTRICT,2010-2012,108,0.22,122,0.25,230,0.47,MIDDLE/HIGH,11 BOICE RD,HYDE PARK,NY,12538
NORTHEAST CENTRAL SCHOOL DISTRICT,2010-2012,55,0.18,81,0.26,136,0.44,DISTRICT TOTAL,194 HAIGHT RD,AMENIA,NY,12501
NORTHEAST CENTRAL SCHOOL DISTRICT,2010-2012,29,0.15,53,0.28,82,0.43,ELEMENTARY,194 HAIGHT RD,AMENIA,NY,12501
NORTHEAST CENTRAL SCHOOL DISTRICT,2010-2012,26,0.22,28,0.24,54,0.47,MIDDLE/HIGH,194 HAIGHT RD,AMENIA,NY,12501
PAWLING CENTRAL SCHOOL DISTRICT,2010-2012,75,0.16,51,0.11,126,0.27,DISTRICT TOTAL,515 ROUTE 22,PAWLING,NY,12564
PAWLING CENTRAL SCHOOL DISTRICT,2010-2012,52,0.17,38,0.12,90,0.29,ELEMENTARY,515 ROUTE 22,PAWLING,NY,12564
PAWLING CENTRAL SCHOOL DISTRICT,2010-2012,29,0.15,27,0.14,56,0.28,MIDDLE/HIGH,515 ROUTE 22,PAWLING,NY,12564
PINE PLAINS CENTRAL SCHOOL DISTRICT,2010-2012,37,0.17,36,0.17,73,0.34,DISTRICT TOTAL,2829 CHURCH ST,PINE PLAINS,NY,12567
PINE PLAINS CENTRAL SCHOOL DISTRICT,2010-2012,22,0.19,16,0.14,38,0.33,ELEMENTARY,2829 CHURCH ST,PINE PLAINS,NY,12567
PINE PLAINS CENTRAL SCHOOL DISTRICT,2010-2012,15,0.16,20,0.21,35,0.37,MIDDLE/HIGH,2829 CHURCH ST,PINE PLAINS,NY,12567
POUGHKEEPSIE CITY SCHOOLS,2010-2012,205,0.17,299,0.25,504,0.42,DISTRICT TOTAL,11 COLLEGE AVE,POUGHKEEPSIE,NY,12603
POUGHKEEPSIE CITY SCHOOLS,2010-2012,90,0.15,136,0.22,226,0.37,ELEMENTARY,11 COLLEGE AVE,POUGHKEEPSIE,NY,12603
POUGHKEEPSIE CITY SCHOOLS,2010-2012,115,0.20,163,0.28,278,0.47,MIDDLE/HIGH,11 COLLEGE AVE,POUGHKEEPSIE,NY,12603
ARLINGTON CENTRAL SCHOOL DISTRICT,2010-2012,355,0.17,345,0.16,700,0.33,DISTRICT TOTAL,696 DUTCHESS TPKE,POUGHKEEPSIE,NY,12603
ARLINGTON CENTRAL SCHOOL DISTRICT,2010-2012,166,0.16,167,0.16,333,0.32,ELEMENTARY,696 DUTCHESS TPKE,POUGHKEEPSIE,NY,12603
ARLINGTON CENTRAL SCHOOL DISTRICT,2010-2012,189,0.17,178,0.16,367,0.33,MIDDLE/HIGH,696 DUTCHESS TPKE,POUGHKEEPSIE,NY,12603
SPACKENKILL UNION FREE SCHOOL,2010-2012,61,0.15,60,0.14,121,0.29,DISTRICT TOTAL,15 CROFT RD,POUGHKEEPSIE,NY,12603
SPACKENKILL UNION FREE SCHOOL,2010-2012,27,0.14,31,0.16,58,0.29,ELEMENTARY,15 CROFT RD,POUGHKEEPSIE,NY,12603
SPACKENKILL UNION FREE SCHOOL,2010-2012,34,0.16,29,0.13,63,0.29,MIDDLE/HIGH,15 CROFT RD,POUGHKEEPSIE,NY,12603
RED HOOK CENTRAL SCHOOL,2010-2012,81,0.17,65,0.14,146,0.31,DISTRICT TOTAL,7401 S BROADWAY,RED HOOK,NY,12571
RED HOOK CENTRAL SCHOOL,2010-2012,37,0.19,26,0.13,63,0.32,ELEMENTARY,7401 S BROADWAY,RED HOOK,NY,12571
RED HOOK CENTRAL SCHOOL,2010-2012,44,0.16,39,0.14,83,0.30,MIDDLE/HIGH,7401 S BROADWAY,RED HOOK,NY,12571
RHINEBECK CENTRAL SCHOOL,2010-2012,36,0.12,48,0.16,84,0.28,DISTRICT TOTAL,45 N PARK RD,RHINEBECK,NY,12572
RHINEBECK CENTRAL SCHOOL,2010-2012,13,0.09,18,0.12,31,0.20,ELEMENTARY,45 N PARK RD,RHINEBECK,NY,12572
RHINEBECK CENTRAL SCHOOL,2010-2012,23,0.15,30,0.20,53,0.36,MIDDLE/HIGH,45 N PARK RD,RHINEBECK,NY,12572
WAPPINGERS CENTRAL SCHOOL,2010-2012,348,0.17,332,0.16,680,0.32,DISTRICT TOTAL,167 MYERS CORNERS RD-STE 200,WAPPINGERS FALLS,NY,12590
WAPPINGERS CENTRAL SCHOOL,2010-2012,195,0.16,183,0.15,378,0.32,ELEMENTARY,167 MYERS CORNERS RD-STE 200,WAPPINGERS FALLS,NY,12590
WAPPINGERS CENTRAL SCHOOL,2010-2012,153,0.17,148,0.16,301,0.33,MIDDLE/HIGH,167 MYERS CORNERS RD-STE 200,WAPPINGERS FALLS,NY,12590
MILLBROOK CENTRAL SCHOOL,2010-2012,54,0.16,62,0.19,116,0.35,DISTRICT TOTAL,43 ALDEN PL,MILLBROOK,NY,12545
MILLBROOK CENTRAL SCHOOL,2010-2012,27,0.15,33,0.19,60,0.34,ELEMENTARY,43 ALDEN PL,MILLBROOK,NY,12545
MILLBROOK CENTRAL SCHOOL,2010-2012,27,0.18,29,0.19,56,0.36,MIDDLE/HIGH,43 ALDEN PL,MILLBROOK,NY,12545
ALDEN CENTRAL SCHOOL,2010-2012,86,0.13,134,0.21,220,0.34,DISTRICT TOTAL,13190 PARK ST,ALDEN,NY,14004
ALDEN CENTRAL SCHOOL,2010-2012,55,0.15,76,0.20,131,0.35,ELEMENTARY,13190 PARK ST,ALDEN,NY,14004
ALDEN CENTRAL SCHOOL,2010-2012,31,0.12,58,0.22,89,0.34,MIDDLE/HIGH,13190 PARK ST,ALDEN,NY,14004
AMHERST CENTRAL SCHOOL,2010-2012,138,0.15,128,0.14,266,0.29,DISTRICT TOTAL,55 KINGS HWY,AMHERST,NY,14226
AMHERST CENTRAL SCHOOL,2010-2012,108,0.18,85,0.14,193,0.33,ELEMENTARY,55 KINGS HWY,AMHERST,NY,14226
AMHERST CENTRAL SCHOOL,2010-2012,45,0.14,44,0.14,89,0.28,MIDDLE/HIGH,55 KINGS HWY,AMHERST,NY,14226
WILLIAMSVILLE CENTRAL SCHOOL,2010-2012,414,0.13,502,0.16,916,0.29,DISTRICT TOTAL,105 CASEY RD,EAST AMHERST,NY,14051
WILLIAMSVILLE CENTRAL SCHOOL,2010-2012,234,0.12,302,0.16,536,0.28,ELEMENTARY,105 CASEY RD,EAST AMHERST,NY,14051
WILLIAMSVILLE CENTRAL SCHOOL,2010-2012,180,0.14,200,0.16,380,0.30,MIDDLE/HIGH,105 CASEY RD,EAST AMHERST,NY,14051
SWEET HOME CENTRAL SCHOOL,2010-2012,193,0.16,186,0.16,379,0.32,DISTRICT TOTAL,1901 SWEET HOME RD,AMHERST,NY,14228
SWEET HOME CENTRAL SCHOOL,2010-2012,102,0.15,104,0.15,206,0.30,ELEMENTARY,1901 SWEET HOME RD,AMHERST,NY,14228
SWEET HOME CENTRAL SCHOOL,2010-2012,91,0.18,82,0.16,173,0.34,MIDDLE/HIGH,1901 SWEET HOME RD,AMHERST,NY,14228
EAST AURORA UNION FREE SCHOOL,2010-2012,96,0.16,56,0.10,152,0.26,DISTRICT TOTAL,430 MAIN ST,EAST AURORA,NY,14052
EAST AURORA UNION FREE SCHOOL,2010-2012,42,0.13,39,0.12,81,0.24,ELEMENTARY,430 MAIN ST,EAST AURORA,NY,14052
EAST AURORA UNION FREE SCHOOL,2010-2012,54,0.22,14,0.06,68,0.27,MIDDLE/HIGH,430 MAIN ST,EAST AURORA,NY,14052
BUFFALO CITY SCHOOLS,2010-2012,542,0.16,632,0.18,1174,0.34,DISTRICT TOTAL,712 CITY HALL,BUFFALO,NY,14202
BUFFALO CITY SCHOOLS,2010-2012,324,0.14,363,0.16,687,0.30,ELEMENTARY,712 CITY HALL,BUFFALO,NY,14202
BUFFALO CITY SCHOOLS,2010-2012,218,0.18,269,0.23,487,0.41,MIDDLE/HIGH,712 CITY HALL,BUFFALO,NY,14202
CHEEKTOWAGA CENTRAL SCHOOL,2010-2012,155,0.19,189,0.23,344,0.41,DISTRICT TOTAL,3600 UNION RD,CHEEKTOWAGA,NY,14225
CHEEKTOWAGA CENTRAL SCHOOL,2010-2012,88,0.17,101,0.20,189,0.37,ELEMENTARY,3600 UNION RD,CHEEKTOWAGA,NY,14225
CHEEKTOWAGA CENTRAL SCHOOL,2010-2012,67,0.21,88,0.27,155,0.47,MIDDLE/HIGH,3600 UNION RD,CHEEKTOWAGA,NY,14225
CHEEKTOWGA-MARYVALE UNION FREE SCOOL,2010-2012,139,0.19,129,0.18,268,0.37,DISTRICT TOTAL,1050 MARYVALE DR,CHEEKTOWAGA,NY,14225
CHEEKTOWGA-MARYVALE UNION FREE SCOOL,2010-2012,62,0.16,71,0.19,133,0.35,ELEMENTARY,1050 MARYVALE DR,CHEEKTOWAGA,NY,14225
CHEEKTOWGA-MARYVALE UNION FREE SCOOL,2010-2012,77,0.22,58,0.17,135,0.39,MIDDLE/HIGH,1050 MARYVALE DR,CHEEKTOWAGA,NY,14225
CLEVELAND HILL UNION FREE SCHOOL,2010-2012,81,0.18,53,0.11,134,0.29,DISTRICT TOTAL,105 MAPLEVIEW RD,CHEEKTOWAGA,NY,14225
CLEVELAND HILL UNION FREE SCHOOL,2010-2012,53,0.18,46,0.16,99,0.33,ELEMENTARY,105 MAPLEVIEW RD,CHEEKTOWAGA,NY,14225
CLEVELAND HILL UNION FREE SCHOOL,2010-2012,28,0.13,53,0.25,81,0.38,MIDDLE/HIGH,105 MAPLEVIEW RD,CHEEKTOWAGA,NY,14225
DEPEW UNION FREE SCHOOL,2010-2012,98,0.16,127,0.20,225,0.36,DISTRICT TOTAL,591 TERRACE BLVD,DEPEW,NY,14043
DEPEW UNION FREE SCHOOL,2010-2012,66,0.17,71,0.18,137,0.35,ELEMENTARY,591 TERRACE BLVD,DEPEW,NY,14043
DEPEW UNION FREE SCHOOL,2010-2012,32,0.14,56,0.24,88,0.38,MIDDLE/HIGH,591 TERRACE BLVD,DEPEW,NY,14043
CHEEKTOWAGA-SLOAN UNION FREE SCHOOL,2010-2012,98,0.16,111,0.18,209,0.35,DISTRICT TOTAL,166 HALSTEAD AVE,SLOAN,NY,14212
CHEEKTOWAGA-SLOAN UNION FREE SCHOOL,2010-2012,46,0.14,62,0.19,108,0.32,ELEMENTARY,166 HALSTEAD AVE,SLOAN,NY,14212
CHEEKTOWAGA-SLOAN UNION FREE SCHOOL,2010-2012,52,0.20,49,0.19,101,0.38,MIDDLE/HIGH,166 HALSTEAD AVE,SLOAN,NY,14212
CLARENCE CENTRAL SCHOOL,2010-2012,191,0.13,225,0.15,416,0.28,DISTRICT TOTAL,9625 MAIN ST,CLARENCE,NY,14031
CLARENCE CENTRAL SCHOOL,2010-2012,118,0.13,139,0.15,257,0.28,ELEMENTARY,9625 MAIN ST,CLARENCE,NY,14031
CLARENCE CENTRAL SCHOOL,2010-2012,73,0.13,86,0.16,159,0.29,MIDDLE/HIGH,9625 MAIN ST,CLARENCE,NY,14031
SPRINGVILLE-GRIFF INST CENTRAL SCHOOL,2010-2012,148,0.19,157,0.21,305,0.40,DISTRICT TOTAL,307 NEWMAN ST,SPRINGVILLE,NY,14141
SPRINGVILLE-GRIFF INST CENTRAL SCHOOL,2010-2012,85,0.19,61,0.14,146,0.33,ELEMENTARY,307 NEWMAN ST,SPRINGVILLE,NY,14141
SPRINGVILLE-GRIFF INST CENTRAL SCHOOL,2010-2012,63,0.19,96,0.29,159,0.48,MIDDLE/HIGH,307 NEWMAN ST,SPRINGVILLE,NY,14141
EDEN CENTRAL SCHOOL,2010-2012,96,0.17,70,0.12,166,0.29,DISTRICT TOTAL,3150 SCHOOLVIEW RD,EDEN,NY,14057
EDEN CENTRAL SCHOOL,2010-2012,60,0.17,44,0.13,104,0.30,ELEMENTARY,3150 SCHOOLVIEW RD,EDEN,NY,14057
EDEN CENTRAL SCHOOL,2010-2012,36,0.16,26,0.12,62,0.28,MIDDLE/HIGH,3150 SCHOOLVIEW RD,EDEN,NY,14057
IROQUOIS CENTRAL SCHOOL,2010-2012,133,0.15,119,0.14,252,0.29,DISTRICT TOTAL,2111 GIRDLE RD,ELMA,NY,14059
IROQUOIS CENTRAL SCHOOL,2010-2012,54,0.13,53,0.13,107,0.25,ELEMENTARY,2111 GIRDLE RD,ELMA,NY,14059
IROQUOIS CENTRAL SCHOOL,2010-2012,79,0.18,66,0.15,145,0.33,MIDDLE/HIGH,2111 GIRDLE RD,ELMA,NY,14059
LAKE SHORE CENTRAL SCHOOL,2010-2012,137,0.18,197,0.26,334,0.44,DISTRICT TOTAL,959 BEACH RD,ANGOLA,NY,14006
LAKE SHORE CENTRAL SCHOOL,2010-2012,80,0.20,108,0.27,188,0.46,ELEMENTARY,959 BEACH RD,ANGOLA,NY,14006
LAKE SHORE CENTRAL SCHOOL,2010-2012,71,0.19,108,0.29,179,0.48,MIDDLE/HIGH,959 BEACH RD,ANGOLA,NY,14006
GRAND ISLAND CENTRAL SCHOOL,2010-2012,124,0.13,118,0.13,242,0.26,DISTRICT TOTAL,1100 RANSOM RD,GRAND ISLAND,NY,14072
GRAND ISLAND CENTRAL SCHOOL,2010-2012,81,0.14,70,0.12,151,0.25,ELEMENTARY,1100 RANSOM RD,GRAND ISLAND,NY,14072
GRAND ISLAND CENTRAL SCHOOL,2010-2012,43,0.12,48,0.14,91,0.26,MIDDLE/HIGH,1100 RANSOM RD,GRAND ISLAND,NY,14072
HAMBURG CENTRAL SCHOOL,2010-2012,104,0.14,82,0.11,186,0.26,DISTRICT TOTAL,5305 ABBOTT RD,HAMBURG,NY,14075
HAMBURG CENTRAL SCHOOL,2010-2012,73,0.14,58,0.11,131,0.25,ELEMENTARY,5305 ABBOTT RD,HAMBURG,NY,14075
HAMBURG CENTRAL SCHOOL,2010-2012,31,0.16,24,0.12,55,0.29,MIDDLE/HIGH,5305 ABBOTT RD,HAMBURG,NY,14075
FRONTIER CENTRAL SCHOOL,2010-2012,223,0.14,292,0.19,515,0.33,DISTRICT TOTAL,S 5120 ORCHARD AVE,HAMBURG,NY,14075
FRONTIER CENTRAL SCHOOL,2010-2012,115,0.13,167,0.19,282,0.32,ELEMENTARY,S 5120 ORCHARD AVE,HAMBURG,NY,14075
FRONTIER CENTRAL SCHOOL,2010-2012,108,0.16,125,0.19,233,0.35,MIDDLE/HIGH,S 5120 ORCHARD AVE,HAMBURG,NY,14075
HOLLAND CENTRAL SCHOOL,2010-2012,43,0.17,35,0.14,78,0.31,DISTRICT TOTAL,103 CANADA ST,HOLLAND,NY,14080
HOLLAND CENTRAL SCHOOL,2010-2012,33,0.17,26,0.13,59,0.30,ELEMENTARY,103 CANADA ST,HOLLAND,NY,14080
HOLLAND CENTRAL SCHOOL,2010-2012,10,0.25,6,0.15,16,0.40,MIDDLE/HIGH,103 CANADA ST,HOLLAND,NY,14080
LACKAWANNA CITY SCHOOLS,2010-2012,142,0.22,100,0.15,242,0.37,DISTRICT TOTAL,245 S SHORE BLVD,LACKAWANNA,NY,14218
LACKAWANNA CITY SCHOOLS,2010-2012,107,0.24,45,0.10,152,0.34,ELEMENTARY,245 S SHORE BLVD,LACKAWANNA,NY,14218
LACKAWANNA CITY SCHOOLS,2010-2012,35,0.16,55,0.26,90,0.42,MIDDLE/HIGH,245 S SHORE BLVD,LACKAWANNA,NY,14218
LANCASTER CENTRAL SCHOOL,2010-2012,335,0.15,322,0.15,657,0.30,DISTRICT TOTAL,177 CENTRAL AVE,LANCASTER,NY,14086
LANCASTER CENTRAL SCHOOL,2010-2012,161,0.13,190,0.15,351,0.28,ELEMENTARY,177 CENTRAL AVE,LANCASTER,NY,14086
LANCASTER CENTRAL SCHOOL,2010-2012,174,0.18,132,0.14,306,0.32,MIDDLE/HIGH,177 CENTRAL AVE,LANCASTER,NY,14086
AKRON CENTRAL SCHOOL,2010-2012,75,0.12,114,0.18,189,0.30,DISTRICT TOTAL,47 BLOOMINGDALE AVE,AKRON,NY,14001
AKRON CENTRAL SCHOOL,2010-2012,51,0.13,86,0.22,137,0.34,ELEMENTARY,47 BLOOMINGDALE AVE,AKRON,NY,14001
AKRON CENTRAL SCHOOL,2010-2012,24,0.10,28,0.12,52,0.23,MIDDLE/HIGH,47 BLOOMINGDALE AVE,AKRON,NY,14001
NORTH COLLINS CENTRAL SCHOOL,2010-2012,18,0.10,36,0.20,54,0.29,DISTRICT TOTAL,2045 SCHOOL ST,NORTH COLLINS,NY,14111
NORTH COLLINS CENTRAL SCHOOL,2010-2012,,,23,0.26,23,0.26,ELEMENTARY,2045 SCHOOL ST,NORTH COLLINS,NY,14111
NORTH COLLINS CENTRAL SCHOOL,2010-2012,9,0.09,13,0.13,22,0.23,MIDDLE/HIGH,2045 SCHOOL ST,NORTH COLLINS,NY,14111
ORCHARD PARK CENTRAL SCHOOL,2010-2012,219,0.14,195,0.12,414,0.26,DISTRICT TOTAL,3330 BAKER RD,ORCHARD PARK,NY,14127
ORCHARD PARK CENTRAL SCHOOL,2010-2012,104,0.12,119,0.14,223,0.26,ELEMENTARY,3330 BAKER RD,ORCHARD PARK,NY,14127
ORCHARD PARK CENTRAL SCHOOL,2010-2012,115,0.15,76,0.10,191,0.25,MIDDLE/HIGH,3330 BAKER RD,ORCHARD PARK,NY,14127
TONAWANDA CITY SCHOOLS,2010-2012,99,0.17,97,0.16,196,0.33,DISTRICT TOTAL,100 HINDS ST,TONAWANDA,NY,14150
TONAWANDA CITY SCHOOLS,2010-2012,62,0.17,51,0.14,113,0.30,ELEMENTARY,100 HINDS ST,TONAWANDA,NY,14150
TONAWANDA CITY SCHOOLS,2010-2012,37,0.17,46,0.21,83,0.38,MIDDLE/HIGH,100 HINDS ST,TONAWANDA,NY,14150
KENMORE-TONAWANDA UNION FREE SCHOOL DISTRICT,2010-2012,100,0.16,90,0.15,190,0.31,DISTRICT TOTAL,1500 COLVIN BLVD,BUFFALO,NY,14223
KENMORE-TONAWANDA UNION FREE SCHOOL DISTRICT,2010-2012,74,0.14,91,0.18,165,0.32,ELEMENTARY,1500 COLVIN BLVD,BUFFALO,NY,14223
KENMORE-TONAWANDA UNION FREE SCHOOL DISTRICT,2010-2012,43,0.25,24,0.14,67,0.39,MIDDLE/HIGH,1500 COLVIN BLVD,BUFFALO,NY,14223
WEST SENECA CENTRAL SCHOOL,2010-2012,421,0.16,487,0.19,908,0.35,DISTRICT TOTAL,1397 ORCHARD PARK RD,WEST SENECA,NY,14224
WEST SENECA CENTRAL SCHOOL,2010-2012,215,0.14,262,0.18,477,0.32,ELEMENTARY,1397 ORCHARD PARK RD,WEST SENECA,NY,14224
WEST SENECA CENTRAL SCHOOL,2010-2012,206,0.18,225,0.20,431,0.38,MIDDLE/HIGH,1397 ORCHARD PARK RD,WEST SENECA,NY,14224
CROWN POINT CENTRAL SCHOOL,2010-2012,10,0.19,,,10,0.19,DISTRICT TOTAL,2758 MAIN ST,CROWN POINT,NY,12928
CROWN POINT CENTRAL SCHOOL,2010-2012,5,0.15,,,5,0.15,ELEMENTARY,2758 MAIN ST,CROWN POINT,NY,12928
CROWN POINT CENTRAL SCHOOL,2010-2012,5,0.25,,,5,0.25,MIDDLE/HIGH,2758 MAIN ST,CROWN POINT,NY,12928
ELIZABETHTOWN-LEWIS CENTRAL SCHOOL,2010-2012,25,0.24,27,0.26,52,0.51,DISTRICT TOTAL,7530 COURT ST,ELIZABETHTOWN,NY,12932
ELIZABETHTOWN-LEWIS CENTRAL SCHOOL,2010-2012,14,0.33,15,0.35,29,0.67,ELEMENTARY,7530 COURT ST,ELIZABETHTOWN,NY,12932
ELIZABETHTOWN-LEWIS CENTRAL SCHOOL,2010-2012,11,0.20,12,0.22,23,0.42,MIDDLE/HIGH,7530 COURT ST,ELIZABETHTOWN,NY,12932
KEENE CENTRAL SCHOOL,2010-2012,6,0.11,,,6,0.11,DISTRICT TOTAL,33 MARKET ST,KEENE VALLEY,NY,12943
KEENE CENTRAL SCHOOL,2010-2012,,,,,,,ELEMENTARY,33 MARKET ST,KEENE VALLEY,NY,12943
KEENE CENTRAL SCHOOL,2010-2012,,,,,,,MIDDLE/HIGH,33 MARKET ST,KEENE VALLEY,NY,12943
MINERVA CENTRAL SCHOOL,2010-2012,5,0.09,11,0.20,16,0.30,DISTRICT TOTAL,1466 COUNTY RT 29,OLMSTEDVILLE,NY,12857
MINERVA CENTRAL SCHOOL,2010-2012,,,,,,,ELEMENTARY,1466 COUNTY RT 29,OLMSTEDVILLE,NY,12857
MINERVA CENTRAL SCHOOL,2010-2012,,,,,,,MIDDLE/HIGH,1466 COUNTY RT 29,OLMSTEDVILLE,NY,12857
MORIAH CENTRAL SCHOOL,2010-2012,35,0.14,71,0.28,106,0.41,DISTRICT TOTAL,39 VIKING LN,PORT HENRY,NY,12974
MORIAH CENTRAL SCHOOL,2010-2012,26,0.15,44,0.25,70,0.40,ELEMENTARY,39 VIKING LN,PORT HENRY,NY,12974
MORIAH CENTRAL SCHOOL,2010-2012,9,0.11,27,0.33,36,0.44,MIDDLE/HIGH,39 VIKING LN,PORT HENRY,NY,12974
NEWCOMB CENTRAL SCHOOL,2010-2012,,,5,0.19,5,0.19,DISTRICT TOTAL,5535 RT 28N,NEWCOMB,NY,12852
